Total episodios con iVoox: 1238
[35%] 285 ok, 4 skip, 140 fail — p-795-10-discos-lanzados-fuera-de-epoca
[35%] 286 ok, 4 skip, 140 fail — p-794-novedades-jerry-cantrell-metz-vial-brainiac-the-blinde
[35%] 287 ok, 4 skip, 140 fail — b90-classic-11-el-regreso-de-saturno-y-el-club-de-los-27
[35%] 288 ok, 4 skip, 140 fail — p-793-buscando-versiones-de-los-beatles-con-felipe-couselo
[35%] 289 ok, 4 skip, 140 fail — p-792-el-repaso-definitivo-a-1991
[35%] 290 ok, 4 skip, 140 fail — p-791-diez-canciones-feministas-de-los-90-s
[35%] 291 ok, 4 skip, 140 fail — p-790-noel-gallagher-todos-los-caminos-son-buenos-si-no-sabe
[35%] 292 ok, 4 skip, 140 fail — p-789-matt-bellamy-de-muse-lanza-cryosleep
[35%] 293 ok, 4 skip, 140 fail — p-788-novedades-tom-morello-surfer-comadreja-birds-of-maya-d
[35%] 294 ok, 4 skip, 140 fail — b90-classic-10-the-jury-kurt-cobain-y-mark-lanegan
[35%] 295 ok, 4 skip, 140 fail — p-787-the-strokes-is-this-it
[36%] 296 ok, 4 skip, 140 fail — p-786-cuando-green-day-no-eran-famosos
[36%] 297 ok, 4 skip, 140 fail — p-785-entrevista-a-julio-ruiz
[36%] 298 ok, 4 skip, 140 fail — p-784-sexy-sadie-butterflies-2021
[36%] 299 ok, 4 skip, 140 fail — p-783-alguien-recuerda-a-terrorvision
[36%] 300 ok, 4 skip, 140 fail — p-782-el-magnetismo-de-damon-albarn
[36%] 301 ok, 4 skip, 140 fail — p-781-maud-the-moth-al-filo-del-abismo
[36%] 302 ok, 4 skip, 140 fail — p-780-the-best-of-pixies-vol-1
[36%] 303 ok, 4 skip, 140 fail — p-779-spinda-records-grados-minutos-segundos
[36%] 304 ok, 4 skip, 140 fail — p-778-20-anos-del-origin-of-symmetry-muse
[36%] 305 ok, 4 skip, 140 fail — p-777-cuando-dave-conocio-a-david
[36%] 306 ok, 4 skip, 140 fail — p-776-noel-gallagher-s-high-flying-birds-back-the-way-we-cam
[36%] 307 ok, 4 skip, 140 fail — b90-classic-9-tomorrow-never-knows-sigue-siendo-un-misterio
[37%] 308 ok, 4 skip, 140 fail — p-775-r-e-m-up-1998
[37%] 309 ok, 4 skip, 140 fail — p-774-yann-tiersen-y-el-fabuloso-destino-de-amelie-poulain
[37%] 310 ok, 4 skip, 140 fail — p-773-diez-temazos-de-maika-makovski
[37%] 311 ok, 4 skip, 140 fail — p-772-novedades-el-docu-de-dover-radio75-hickeys-musgo-the-c
[37%] 312 ok, 4 skip, 140 fail — p-771-the-smile-thom-yorke-y-jonny-grennwood
[37%] 313 ok, 4 skip, 140 fail — p-770-otro-oasis-fue-posible-andy-bell-y-gem-archer
[37%] 314 ok, 4 skip, 140 fail — b90-classic-8-un-disparo-una-maldicion-una-leyenda-y-un-cuer
[37%] 315 ok, 4 skip, 140 fail — p-769-extremoduro-agila-1996
[37%] 316 ok, 4 skip, 140 fail — p-768-my-bloody-valentine-loveless-1991
[37%] 317 ok, 4 skip, 140 fail — p-767-novedades-sprints-warish-keloidrop-giant-love-black-pi
[37%] 318 ok, 4 skip, 140 fail — p-766-especial-later-with-jools-holland
[37%] 319 ok, 4 skip, 140 fail — p-765-la-cara-b-de-los-90-parte-1
[37%] 320 ok, 4 skip, 140 fail — p-764-canciones-que-haran-mejorar-tu-dia
[38%] 321 ok, 4 skip, 140 fail — b90-classic-7-el-diablo-y-robert-johnson
[38%] 322 ok, 4 skip, 140 fail — p-763-especial-deluxe-xoel-lopez
[38%] 323 ok, 4 skip, 140 fail — p-762-el-disco-perdido-de-crispian-mills-kula-shaker-the-jee
[38%] 324 ok, 4 skip, 140 fail — p-761-especial-the-jeevas
[38%] 325 ok, 5 skip, 140 fail — p-759-the-prodigy-the-fat-of-the-land
[38%] 326 ok, 5 skip, 140 fail — p-758-eric-s-trip-el-eterno-amor-adolescente
[sin transcript] p-757-brass-against-the-machine
[38%] 327 ok, 5 skip, 141 fail — p-756-buscando-versiones-de-los-beatles-con-j-f-leon
[38%] 328 ok, 5 skip, 141 fail — b90-classic-6-la-primera-y-unica-vez-que-kurt-y-courtney-act
[38%] 329 ok, 5 skip, 141 fail — p-755-red-moskito-una-de-las-mejores-bandas-tributo-a-pearl-
[38%] 330 ok, 5 skip, 141 fail — p-754-la-amargura-sonora-de-codeine
[39%] 331 ok, 5 skip, 143 fail — p-751-glitterhouse-records-el-sub-pop-europeo
[39%] 332 ok, 5 skip, 143 fail — p-750-nadie-hace-versiones-como-nirvana
[sin transcript] p-749-ray-loriga-heroes
[sin transcript] p-746-mark-oliver-everett-eels-pincha-sus-canciones-favorita
[sin transcript] p-745-manuel-cabezali-producciones-2020
[sin transcript] p-743-the-wax-presentan-l-euforia
[sin transcript] b90-classic-4-cuando-los-beatles-se-subieron-a-la-azotea
[sin transcript] p-742-algunos-conciertos-inolvidables
[sin transcript] p-741-courtney-love-renaciendo-de-las-cenizas
[sin transcript] p-740-novedades-hermana-furia-bala-rheia-gorecki-astrobahn-b
[sin transcript] p-739-the-smashing-pumpkins-madrid-1998-la-intrahistoria
[sin transcript] p-738-especial-radio-3-parte-2
[sin transcript] p-737-una-charla-muy-agradable-con-baits
[sin transcript] p-736-la-entrevista-perdida-a-noel-gallagher-1997
[sin transcript] p-735-axl-rose-vs-kurt-cobain
[sin transcript] p-734-the-smashing-pumpkins-madrid-8-10-2000
[sin transcript] p-733-especial-radio-3-parte-1
[sin transcript] p-732-visitamos-el-crocodile-de-seattle
[sin transcript] p-731-pagoda-michael-pitt-tras-el-eco-de-kurt-cobain
[sin transcript] p-730-recordamos-magnolia-loto-de-rufus-t-firefly
[sin transcript] p-728-pavement-para-dummies
[sin transcript] p-727-sintiendo-caer-la-mierda-sobre-mi-canciones-para-el-bl
[sin transcript] p-726-the-5-6-7-8-s-la-banda-que-enamoro-a-tarantino
[sin transcript] p-725-the-chemical-brothers-dig-your-own-hole
[sin transcript] p-724-especial-cyr-lo-ultimo-de-los-smashing-pumpkins
[sin transcript] b90-classic-3-mis-covers-favoritos
[sin transcript] p-723-visitamos-la-unica-fabrica-de-vinilos-de-madrid-mad-vi
[sin transcript] p-722-recordando-el-get-born-de-jet
[sin transcript] p-721-repasamos-el-kroq-almost-acoustic-christmas-festival-d
[sin transcript] p-720-despedimos-el-ano-con-paco-perez-bryan
[sin transcript] p-719-le-traste-presentan-cuadratura-vol-2-para-sembrar-lo-i
[sin transcript] p-718-viajamos-hasta-seattle-para-hablar-con-tres-leches
[sin transcript] p-717-spain-the-blue-moods-of-spain-1995
[sin transcript] p-716-mark-lanegan-dark-mark-does-christmas-2020
[sin transcript] p-683-homenaje-a-alain-johannes
[sin transcript] programa-487-birkins-rinden-homenaje-a-ziggy-stardust
[sin transcript] programa-486-entrevista-a-driive-y-the-crazy-nineties
[sin transcript] programa-485-chris-cornell-i-am-the-highway-concierto-tribut
[sin transcript] programa-484-soundgarden-showbox-seattle-2010
[sin transcript] programa-483-sonic-youth-su-ultimo-concierto-en-nueva-york
[sin transcript] programa-482-wild-dog-the-last-days-2018
[sin transcript] prograna-481-the-last-internationale-soul-on-fire-2018
[sin transcript] programa-480-tony-iommi-2000
[sin transcript] programa-479-el-matinal-2-con-juan-de-pablos-the-special-cas
[sin transcript] programa-478-los-mejores-solos-de-guitarra-de-los-anos-90
[sin transcript] programa-477-fin-de-ano-con-paco-perez-bryan-y-los-beatles
[sin transcript] programa-476-manuel-cabezali-producciones-2018
[sin transcript] programa-475-la-navidad-y-el-rock-roll
[sin transcript] programa-474-coldplay-a-head-full-of-dreams-el-documental
[sin transcript] programa-473-el-matinal-1
[sin transcript] programa-472-novedades-musicales-diciembre-2018
[sin transcript] programa-471-jorge-vileilla-nos-explica-el-fenomeno-rock-fm
[sin transcript] programa-470-nirvana-live-and-loud-pier-48
[sin transcript] programa-469-manic-street-preachers-this-is-my-truth-tell-me
[sin transcript] programa-468-veronica-underluxe-presentan-radio-terror
[sin transcript] programa-467-gaz-coombes-supergrass
[sin transcript] programa-466-especial-queen-parte-2
[sin transcript] programa-465-lo-que-nadie-dice-del-ultimo-disco-de-smashing-
[sin transcript] programa-462-con-javi-navarro-de-alt
[sin transcript] programa-461-the-last-internationale-prepara-soul-on-fire
[sin transcript] programa-460-novedades-nov-2018
[sin transcript] programa-459-chris-cornell-la-caja-2018
[sin transcript] programa-458-music-radar-clan
[sin transcript] programa-454-oasis-this-is-history-6-don-t-believe-the-truth
[sin transcript] programa-453-muse-simulation-theory-2018
[sin transcript] programa-452-paul-mccartney-austin-city-limits-music-festiva
[sin transcript] programa-451-gracias-pasajero
[sin transcript] programa-450-julieta-jones-presenta-parkour-nights
[sin transcript] programa-449-pill
[sin transcript] programa-448-pat-smear
[sin transcript] programa-447-sexy-sadie-it-s-beautiful-it-s-love-1998-2018
[sin transcript] programa-446-john-lennon-imagine-el-libro
[sin transcript] programa-445-pearl-jam-vs-25-anos
[sin transcript] programa-444-thom-yorke-suspiria
[sin transcript] programa-443-richard-ashcroft-natural-rebel
[sin transcript] programa-442-sonic-youth-daydream-nation
[sin transcript] programa-441-nirvana-cal-jam-fest
[sin transcript] programa-440-paul-weller-true-meanings
[sin transcript] programa-439-un-paseo-por-tokio
[sin transcript] programa-438-john-lennon-imagine-the-ultimate-collection-201
[sin transcript] programa-437-diez-anos-buscando-cintas
[sin transcript] programa-436-homenaje-a-mad-season
[sin transcript] programa-435-the-best-of-blur
[sin transcript] programa-434-mudhoney-digital-garbage
[sin transcript] programa-433-the-smashing-pumpkins-seattle-24-08-2018
[sin transcript] programa-432-musica-para-viajar
[sin transcript] los-conciertos-de-bienvenido-a-los-90
[sin transcript] programa-430-kristen-pfaff
[sin transcript] programa-429-la-banda-sonora-del-fin-del-milenio
[sin transcript] programa-428-alice-in-chains-rainier-fog-2018
[sin transcript] programa-427-radiohead-kid-a
[sin transcript] programa-426-adios-aretha
[sin transcript] programa-425-fantastic-negrito
[sin transcript] programa-424-giants-in-the-trees-krist-novoselic
[sin transcript] programa-423-dave-grohl-play
[sin transcript] programa-isaac-gracie
[sin transcript] programa-421-musica-del-subsuelo-espanol-2
[sin transcript] programa-420-greta-van-fleet
[sin transcript] programa-419-miles-kane
[sin transcript] programa-418-sara-navarro
[sin transcript] programa-417-virginia-diaz
[sin transcript] programa-416-pinkpop-2018
[sin transcript] programa-415-ricky-lavado
[sin transcript] programa-414-talk-to-him
[sin transcript] programa-413-resumen-del-mad-cool-2018
[sin transcript] programa-412-pearl-jam-en-espana-2018
[sin transcript] programa-411-the-last-internationale-live-2018
[sin transcript] programa-410-nine-inch-nails-bad-witch-2018
[sin transcript] programa-409-entrevista-no-dogs
[sin transcript] programa-408-el-unico-concierto-de-jimi-hendrix-en-espana
[sin transcript] programa-407-alice-in-chains-en-directo-2018
[sin transcript] programa-406-mad-cool-2018-escenario-b90
[sin transcript] programa-405-mad-cool-2018-sabado
[sin transcript] programa-404-mad-cool-2018-viernes
[sin transcript] programa-403-mad-cool-2018-jueves
[sin transcript] programa-402-the-rebels-red-fox-music-y-el-underground
[sin transcript] programa-401-thomas-andrew-doyle
[sin transcript] programa-400-con-paco-perez-bryan
[sin transcript] programa-399-simone
[sin transcript] programa-398-lounge-grunge-music
[sin transcript] programa-397-en-que-andan-metidos-muse
[sin transcript] programa-396-el-directo-de-arctic-monkeys-en-2018
[sin transcript] programa-395-furinyaki-records-studio
[sin transcript] programa-394-chris-cornell-presenta-euphoria-mourning
[sin transcript] programa-393-maria-rodes-2018
[sin transcript] programa-392-truly
[sin transcript] programa-391-liam-vs-noel
[sin transcript] programa-390-billy-corgan-berlin-2017
[sin transcript] programa-389-roger-waters-desert-trip-2016
[sin transcript] programa-388-roger-waters
[sin transcript] programa-387-musica-del-subsuelo-espanol-1
[sin transcript] programa-386-un-ano-sin-chris-cornell
[sin transcript] programa-385-las-camisetas-de-kurt-cobain
[sin transcript] programa-384-novedades-de-jeff-ament-reef-th-booty-hunters
[sin transcript] programa-383-inger-lorre
[sin transcript] programa-382-arctic-monkeys-tranquility-base-hotel-casino-20
[sin transcript] programa-381-kerouac-gut-derby
[sin transcript] programa-380-el-underground-en-espana-en-los-90
[sin transcript] programa-379-el-regreso-de-belly-melvins-y-rufus-t-firefly
[sin transcript] programa-378-asi-conoci-a-las-estrellas-de-rock-malparaiso
[sin transcript] programa-377-los-conciertos-de-radio-3-cumplen-20-anos
[sin transcript] programa-376-post-grunge
[sin transcript] programa-375-libros-musicales-y-dali
[sin transcript] programa-374-eric-gales
[sin transcript] programa-373-isaac-gracie-melancolia-infinita
[sin transcript] programa-372-eels-presenta-the-deconstruction
[sin transcript] programa-371-rufus-t-firefly-y-havalina-presentan-bandada
[sin transcript] programa-370-entrevista-carlos-galan-subterfuge-records
[sin transcript] programa-369-jean-benoit-dunckel-air
[sin transcript] bienvenido-a-los-90-presenta-una-semana-en-el-motor-de-un-au
[sin transcript] programa-364-los-planetas-una-semana-en-el-motor-de-un-autob
[sin transcript] programa-365-los-planetas-una-semana-en-el-motor-de-un-autob
[sin transcript] programa-366-los-planetas-una-semana-en-el-motor-de-un-autob
[sin transcript] programa-367-los-planetas-una-semana-en-el-motor-de-un-autob
[sin transcript] programa-368-los-planetas-una-semana-en-el-motor-de-un-autob
[sin transcript] programa-363-jack-white-live-2018
[sin transcript] programa-362-entrevista-a-pasajero
[sin transcript] programa-361-entrevista-a-julio-ruiz-disco-grande-radio-3
[sin transcript] programa-360-pearl-jam-vivir-de-las-rentas-de-seattle
[sin transcript] programa-359-nirvana-en-busca-del-nevermind
[sin transcript] programa-358-liam-gallagher-cigarrillos-y-alcohol
[sin transcript] programa-357-jack-white-boarding-house-reach
[sin transcript] los-conciertos-de-b90-rondo-y-victor-tarin
[sin transcript] programa-355-entrevista-a-mordem
[sin transcript] programa-354-metallica-en-espana-2018
[sin transcript] programa-353-entrevista-a-lazaro
[sin transcript] programa-352-the-sonics-22-feb-joy-eslava
[sin transcript] programa-351-mike-mccready-of-potato-heads-and-polaroids
[sin transcript] programa-350-the-breeders-all-nerve-2018
[sin transcript] programa-349-alice-wonder-veronica-underluxe
[sin transcript] programa-348-nada-surf-teatro-barcelo-madrid-feb-2018
[sin transcript] programa-347-los-piratas-vigo
[sin transcript] programa-346-sala-clamores
[sin transcript] programa-345-jason-everman-nirvana-soundgarden-o-l-d-mind-fu
[sin transcript] programa-344-vidal
[sin transcript] programa-343-holy-bouncer
[sin transcript] programa-342-daniel-arias-pasajero-zoo-nuevenoventaicinco
[sin transcript] programa-341-el-regreso-de-the-smashing-pumpkins
[sin transcript] programa-340-jeff-ament-de-montana-a-seattle
[sin transcript] programa-339-metallica-wizink-center-madrid-3-febrero-2018
[sin transcript] programa-338-singles-deluxe
[sin transcript] programa-337-alain-johannes-unfinished-plan
[sin transcript] programa-336-entrevista-a-lejoule
[sin transcript] programa-335-metallica-en-los-90
[sin transcript] programa-334-entrevista-a-psychodrome
[sin transcript] programa-333-cronica-new-day-madrid-6-enero-2018
[sin transcript] programa-332-elizabeth-cotten
[sin transcript] programa-331-vinilos-rock-historia-subjetiva-del-rock
[sin transcript] programa-329-mad-season-sonic-evolution
[sin transcript] programa-330-lo-mejor-del-2017-tributo-a-john-lennon
[sin transcript] programa-328-manu-cabezali-producciones-2017
[sin transcript] programa-327-actualidad-musical-enero-2018
[sin transcript] programa-326-lo-mejor-del-2017-ok-computer-revisited
[sin transcript] programa-325-emision-desde-el-invernadero-con-brian-hunt
[sin transcript] programa-324-mad-cool-2018
[sin transcript] programa-323-adios-dolores-o-riordan
[sin transcript] programa-322-jim-vieco-one
[sin transcript] programa-321-automatics-amphetamine-discharge
[sin transcript] programa-320-actualidad-musical-enero-2018
[sin transcript] programa-319-nirvana-iv
[sin transcript] programa-318-el-regreso-de-the-smashing-pumpkins-en-2018
[sin transcript] programa-317-big-black-delta
[sin transcript] programa-316-especial-magical-mystery-tour-con-paco-perez-br
[sin transcript] programa-315-carlos-pina
[sin transcript] programa-314-homenaje-a-radiohead-en-directo
[sin transcript] programa-313-un-paseo-por-el-pop-el-folk-y-las-raices-de-mos
[sin transcript] programa-312-tributo-a-john-lennon
[sin transcript] programa-311-gallagher-vs-gallagher
[sin transcript] programa-310-thurston-moore-en-madrid-homenaje-a-jeff-buckle
[sin transcript] programa-309-noel-gallagher-who-built-the-moon
[sin transcript] programa-308-25-anos-de-automatic-for-the-people-r-e-m
[sin transcript] programa-307-incesticide-cumple-25-anos
[sin transcript] programa-306-rondo-los-suspiros-de-ramallah
[sin transcript] programa-305-kids-1995
[sin transcript] programa-304-eddie-vedder-the-beatles
[sin transcript] programa-303-smokers-die-young-the-rebels-bluestain
[sin transcript] programa-300-con-paco-perez-bryan
[sin transcript] programa-299-tom-petty
[sin transcript] especial-liam-gallagher-as-you-were
[sin transcript] programa-298-paco-soto
[sin transcript] programa-297-el-fenomeno-fan-2-0
[sin transcript] programa-296-dali-y-la-musica
[sin transcript] programa-295-inicio-de-temporada-con-new-day
[sin transcript] programa-294-foo-fighters-concrete-and-gold
[sin transcript] programa-293-screaming-trees-mark-lanegan
[sin transcript] programa-292-blind-melon-u2-the-gits-afghan-whigs-nin
[sin transcript] programa-291-nirvana-visita-espana-1992
[sin transcript] programa-290-en-las-tripas-de-ok-computer
[sin transcript] programa-289-foo-fighters-madrid-2017
[sin transcript] programa-288-moses-rubin-glastonbury-2017
[sin transcript] programa-287-ok-computer-revisited
[sin transcript] programa-286-la-cara-oculta-de-ok-computer
[sin transcript] programa-285-el-grunge-en-2017
[sin transcript] programa-284-un-mes-sin-chris-cornell
[sin transcript] programa-283-radiohead-ok-computer-construyendo-un-mito
[sin transcript] programa-282-radiohead-ok-computer
[sin transcript] programa-281-eddie-vedder-amsterdam-2017
[sin transcript] programa-280-jeff-buckley-chris-conell-eddie-vedder
[sin transcript] programa-279-especial-chris-cornell
[sin transcript] programa-278-chris-cornell
[sin transcript] programa-277-especial-sigur-ros
[sin transcript] programa-276-star-wars-40-anos
[sin transcript] programa-275-dookie-vs-smash
[sin transcript] programa-274-rufus-t-firefly-greatest-hits
[sin transcript] programa-273-pearl-jam-entran-en-el-rock-roll-hall-of-fame
[sin transcript] programa-272-pearl-jam-61-garage-mikelvas-the-hipsbreakers
[sin transcript] programa-271-entrevista-new-day-los-planetas
[sin transcript] programa-270-javier-alvarez-joan-queralt-the-seasicks
[sin transcript] programa-269-depeche-mode
[sin transcript] programa-268-cigar-box-guitars-spain
[sin transcript] programa-267-20-anos-del-devil-came-to-me
[sin transcript] programa-266-la-escena-indie-de-los-90-con-victor-calderon
[sin transcript] programa-265-red-rocket-7-mike-allred
[sin transcript] programa-264-pulp-fiction-b-s-o
[sin transcript] programa-263-los-50-discos-favoritos-de-kurt-cobain
[79%] 333 ok, 5 skip, 634 fail — programa-262-manuel-cabezali
[sin transcript] programa-261-5-anos-de-emisiones
[sin transcript] programa-260-the-beatles-sgt-pepper-s-lonely-hearts-club-ban
[sin transcript] programa-259-bowie-en-los-90
[sin transcript] programa-258-discos-que-en-2017-cumpliran-20-anos
[sin transcript] programa-257-virginia-diaz-y-paco-perez-bryan
[sin transcript] programa-256-arida-61-garage
[sin transcript] programa-255-navidades-rock
[79%] 334 ok, 5 skip, 641 fail — programa-254-john-lennon
[sin transcript] programa-253-1991-the-year-punk-broke
[sin transcript] programa-252-festimad-1996
[sin transcript] programa-251-y-el-grunge-llego-a-europa-1989
[sin transcript] programa-250-eterno-leonard-cohen
[sin transcript] programa-249-temple-of-the-dog-live-2016
[sin transcript] programa-248-james-bond-en-los-90
[sin transcript] programa-247-omega-20-anos
[sin transcript] programa-246-reedicion-be-here-now-oasis
[sin transcript] programa-245-canciones-ocultas
[sin transcript] programa-244-antes-del-britpop-the-verve
[sin transcript] programa-243-temple-of-the-dog-25-anos
[sin transcript] programa-242-drogas-y-rock-roll
[sin transcript] programa-241-nevermind-25-anos
[sin transcript] programa-240-de-4-a-3-cumple-25-anos
[sin transcript] programa-239-inicio-nueva-temporada
[sin transcript] programa-238-the-beatles-revolver-50-anos
[sin transcript] programa-237-los-90-s-rinden-tributo
[sin transcript] programa-236-riot-girls
[sin transcript] programa-235-el-sonido-crudo-del-directo-de-radiohead-en-201
[sin transcript] programa-234-patti-smith-en-madrid-dani-cabezas-implosiones
[sin transcript] programa-233-the-sunday-drivers-por-dentro
[sin transcript] programa-232-glastonbury-2016
[sin transcript] programa-230-insitu-festival-2016
[sin transcript] programa-231-neil-young-mad-cool-festival
[sin transcript] programa-229-pearl-jam-vs
[sin transcript] programa-228-brian-hunt-love-unlove
[sin transcript] programa-227-radiohad-a-moon-shaped-pool-deluxe
[sin transcript] programa-226-richard-ashcroft-paul-mccartney
[sin transcript] programa-225-oasis-this-is-history-5-heathen-chemistry
[82%] 335 ok, 5 skip, 670 fail — programa-224-oasis-this-is-history-4
[sin transcript] programa-223-trainspotting-terminator-2-el-dia-de-la-marmota
[82%] 336 ok, 5 skip, 671 fail — programa-222-muse-conquista-espana
[sin transcript] programa-221-el-noveno-disco-de-radiohead
[sin transcript] programa-220-veronica-underluxe
[82%] 337 ok, 5 skip, 673 fail — programa-219-ratm-pj-harvey-richard-ashcroft-prince-candlebo
[82%] 338 ok, 5 skip, 673 fail — programa-218-noel-gallagher-david-bowie
[82%] 339 ok, 5 skip, 673 fail — programa-217-noel-gallagher-en-espana
[82%] 340 ok, 5 skip, 673 fail — programa-216-nirvana-vs-guns-n-roses
[82%] 341 ok, 5 skip, 673 fail — programa-215-venus-no-es
[82%] 342 ok, 5 skip, 673 fail — programa-214-jeff-ament
[sin transcript] programa-213-deep-six-c-z-records
[sin transcript] programa-212-dia-internacional-de-la-mujer-george-martin
[83%] 343 ok, 5 skip, 675 fail — programa-211-pearl-jam-vitalogy-1994
[83%] 344 ok, 5 skip, 675 fail — programa-210-oasis-this-is-history-capitulo-3-be-here-now-19
[83%] 345 ok, 5 skip, 675 fail — programa-209-kula-shaker-paradiso-2016
[sin transcript] programa-208-kula-shaker-worthing-2016
[83%] 346 ok, 5 skip, 676 fail — programa-207-kula-shaker-peasants-pigs-astronauts
[sin transcript] programa-206-kula-shaker-k-2-0
[sin transcript] programa-205-kula-shaker-los-inicios-hasta-k
[sin transcript] programa-204-expediente-x-mad-cool-festival-penny-necklace
[sin transcript] programa-203-ruido-nacional
[sin transcript] programa-202-adios-bowie
[sin transcript] programa-201-oasis-this-is-history-2-glastonbury-1995-be-her
[84%] 347 ok, 5 skip, 682 fail — programa-200-fin-de-ano-con-paco-perez-bryan
[sin transcript] programa-199-50-anos-de-pink-floyd
[84%] 348 ok, 5 skip, 683 fail — programa-198-manuel-cabezali
[84%] 349 ok, 5 skip, 683 fail — programa-197-scott-weiland
[sin transcript] programa-196-sonic-youth-sao-paulo-14-nov-2011
[sin transcript] programa-195-foo-fighters-canciller-1997
[sin transcript] programa-194-jaime-g-soriano-caido-del-cielo
[sin transcript] programa-193-especial-popular-1-con-bertha-m-yebra
[84%] 350 ok, 5 skip, 687 fail — programa-192-la-musica-es-un-arma-de-conciliacion-masiva
[sin transcript] programa-191-kurt-cobain-montage-of-heck-the-home-recordings
[sin transcript] programa-190-joan-queralt-virgen
[sin transcript] programa-189-especial-foo-fighters
[sin transcript] programa-188-oasis-this-is-history-capitulo-1-the-rain-1990-
[sin transcript] programa-187-r-e-m-en-los-90
[sin transcript] programa-186-fiesta-de-rip-magazine-1991-carbono-14
[sin transcript] programa-185-ocean-colour-scene
[sin transcript] programa-183-mercromina
[sin transcript] programa-182-eddie-vedder
[sin transcript] programa-181-akira
[sin transcript] programa-180-entrevista-charles-cross
[sin transcript] programa-179-all-we-are-nirvana
[sin transcript] programa-178-no-dogs-go-on
[sin transcript] programa-177-especial-faith-no-more
[sin transcript] programa-176-nirvana-mixes-demos-2015
[sin transcript] programa-175-bruce-springsteen-en-los-90-parte2
[sin transcript] programa-174-blur-en-benicassim-2015
[sin transcript] programa-173-edi-clavo-electricidad-revisitada
[sin transcript] programa-172-the-doors-50-anos
[sin transcript] programa-171-the-beatles-en-madrid
[sin transcript] programa-170-yay-insitu-festival
[sin transcript] programa-169-neil-young-carbono-14
[sin transcript] programa-168-the-beatles-white-album-parte2
[sin transcript] programa-167-the-beatles-white-album-parte-1
[sin transcript] programa-166-adios-standstill
[sin transcript] programa-165-entrevista-a-rafa-cervera
[sin transcript] programa-164-especial-acdc-con-paco-perez-bryan
[sin transcript] programa-163-entrevista-a-loser
[sin transcript] programa-162-neil-young-shakey
[sin transcript] programa-161-un-paseo-por-seattle
[sin transcript] programa-160-asesinos-natos-sweet-home-y-singles-con-angel-a
[sin transcript] especial-alice-in-chains
[sin transcript] especial-the-afghan-whigs
[sin transcript] programa-159-bruce-springsteen-en-los-90-parte1
[sin transcript] programa-especial-kurt-cobain-montage-of-heck
[sin transcript] programa-158-montage-of-heck-y-cool
[sin transcript] programa-157-the-sunday-drivers-little-heart-attacks-con-vir
[sin transcript] programa-156-kurt-cobain
[sin transcript] programa-155-air-moon-safari
[sin transcript] programa-154-entrevista-a-felipe-sanz-de-la-rosa
[sin transcript] programa-153-jeff-buckley
[sin transcript] programa-152-entrevista-a-rafa-cervera
[sin transcript] programa-151-kim-gordon-la-chica-del-grupo
[sin transcript] programa-150-noel-gallagher-chasing-yesterday
[sin transcript] programa-149-kurt-cobain-cumple-48-anos
[sin transcript] programa-148-metropol-sorry-all-over-the-place
[sin transcript] programa-147-pasajero-nos-presentan-parque-de-atracciones
[sin transcript] programa-146-pearl-jam-self-pollution-radio-1995
[sin transcript] programa-145-especial-adore-the-smashing-pumpkins
[sin transcript] programa-144-pearl-jam-moline-2014
[sin transcript] programa-143-entrevista-a-virginia-diaz
[sin transcript] programa-142-paco-perez-bryan
[sin transcript] programa-141-le-traste-royal-bustards
[sin transcript] programa-140-las-navidades-de-pearl-jam
[sin transcript] programa-139-el-cine-de-los-90-con-angel-agudo
[sin transcript] programa-138-h-y-las-rocanrol-viejas
[sin transcript] programa-137-joaquin-luqui-y-nirvana
[sin transcript] programa-136-foo-fighters-sonic-highways
[sin transcript] programa-135-the-magic-numbers
[sin transcript] programa-134-oasis-what-s-the-story-morning-glory
[sin transcript] programa-133-krist-novoselic
[sin transcript] programa-132-mike-watt-ball-hog-or-tugboat
[sin transcript] programa-131-neil-young-pearl-jam-mirror-ball
[sin transcript] programa-130-entrevista-a-charles-r-cross
[sin transcript] programa-129-oasis-definitely-maybe
[sin transcript] programa-128-el-sonido-seattle-en-2014
[sin transcript] programa-127-seattle-en-los-90
[sin transcript] programa-125-morir-a-los-27
[sin transcript] programa-124-portishead-18-de-julio-2014-madrid
[sin transcript] programa-123-manic-street-preachers
[sin transcript] programa-122-eels-en-madrid-y-glastonbury-2014
[sin transcript] programa-121-michael-jackson-vicente-calderon-23-septiembre-
[sin transcript] programa-120-pearl-jam-gira-europea-2014
[sin transcript] programa-119-primavera-sound-2014-con-felipe-couselo
[sin transcript] programa-118-paco-perez-bryan-the-rolling-stones-y-glastonbu
[sin transcript] programa-117-entrevista-con-arida-jack-white-kasabian-nirvan
[sin transcript] programa-116-yield-pearl-jam
[sin transcript] programa-115-coldplay-parachutes-era
[sin transcript] programa-114-especial-rolling-stones
[sin transcript] programa-113-entrevista-con-parker
[sin transcript] programa-112-especial-coachella-2014
[sin transcript] programa-111-chris-barron-rick-vera
[sin transcript] programa-110-layne-staley-jonathan-wilson-bush-the-birds-of-
[sin transcript] programa-109-20-anos-nirvana
[sin transcript] programa-108-expediente-x-doctor-en-alaska-y-es-mi-vida
[sin transcript] programa-107-soundgarden-alice-in-chains-nirvana-61-garage-y
[sin transcript] programa-106-mae
[sin transcript] programa-105-los-planetas-una-semana-en-el-motor-de-un-autob
